ID arbol,Altura M,Altura Media M,Area de Copa m2,Volumen de copa m3,Biomasa (AGB) kg
1810,15.68399,7.790185,20.59006998,160.40045,8.020022
1811,15.683193,8.471403,43.4564291,368.13693,18.406847
1812,15.68238,8.173693,22.14208531,180.9826,9.04913
1813,15.682242,7.95076,21.00394073,166.99728,8.349864
1814,15.680279,10.103251,18.72765159,189.21017,9.460509
1815,15.683567,7.3965507,47.38820126,350.50922,17.525461
1816,15.683752,6.8235626,31.14377419,212.51149,10.625575
1817,15.682345,7.075008,43.97376755,311.11475,15.5557375
1818,15.681267,10.149264,21.21087611,215.27478,10.76374
1819,15.6838875,6.342794,43.14602604,273.66635,13.683318
1820,15.679593,5.46533,59.90779155,327.41586,16.370794
1821,15.6837225,8.451195,19.5553931,165.26645,8.263323
1822,15.683119,8.522002,36.21369092,308.61313,15.430656
1823,15.682522,8.364365,31.76458032,265.69052,13.284526
1824,15.6828375,9.371282,28.97095274,271.49496,13.574748
1825,15.679932,6.917096,63.52916064,439.43732,21.971867
1826,15.682218,8.038075,51.11303804,410.85043,20.542522
1827,15.683921,7.176495,44.59457368,320.03275,16.001638
1828,15.683346,8.46506,30.83337113,261.00635,13.050318
1829,15.683391,9.402612,23.28022988,218.89496,10.944748
1830,15.684173,7.8632007,41.28360765,324.62128,16.231064
1831,15.683271,8.1156435,33.31659565,270.38562,13.519281
1832,15.683065,6.4857492,44.59457368,289.22922,14.461461
1833,15.68309,7.9486027,32.38538645,257.41858,12.870929
1834,15.684882,7.8492026,20.17619923,158.36707,7.9183536
1835,15.6811695,7.789578,26.5911959,207.13419,10.3567095
1836,15.681465,8.278263,21.72821455,179.87189,8.993594
1837,15.684061,9.384057,13.55426717,127.19402,6.359701
1838,15.682644,10.155609,6.621932054,67.249756,3.3624878
1839,15.679232,9.660641,27.21200203,262.88538,13.144269
1840,15.681301,7.3029613,38.48998006,281.09085,14.054543
1841,15.682499,8.549198,32.90272489,281.2919,14.064595
1842,15.6840725,7.843582,25.14264827,197.20844,9.860422
1843,15.683356,9.553812,23.90103601,228.34601,11.4173
1844,15.681003,11.397026,14.69241174,167.4498,8.37249
1845,15.680107,8.582963,23.90103601,205.14171,10.257086
1846,15.684589,8.7435465,21.62474686,189.07697,9.453849
1847,15.682477,8.584147,25.97038977,222.93367,11.146684
1848,15.680535,7.793215,19.65886079,153.20572,7.660286
1849,15.682785,7.7926,32.07498339,249.94753,12.497376
1850,15.684218,6.784799,19.24499003,130.5734,6.52867
1851,15.676011,7.7996664,27.41893741,213.85857,10.692928
1852,15.682009,9.467508,25.7634544,243.91573,12.195786
1853,15.679749,5.1288533,63.0118222,323.1784,16.15892
1854,15.683471,8.052915,35.79982017,288.29288,14.414644
1855,15.683026,8.171301,44.80150905,366.0866,18.30433
1856,15.682236,8.167306,40.8697369,333.79562,16.689781
1857,15.683211,7.75487,19.45192541,150.84715,7.542358
1858,15.683547,7.018962,26.90159897,188.82129,9.441065
1859,15.68364,9.917856,17.17563627,170.34549,8.517275
1860,15.683516,10.510449,12.4161226,130.49902,6.5249515
1861,15.68261,8.593552,28.76401736,247.18506,12.359253
1862,15.68293,8.210089,27.00506666,221.714,11.0857
1863,15.682983,7.500723,29.69522655,222.73567,11.136784
1864,15.683579,7.2244115,36.73102936,265.36008,13.268004
1865,15.684043,4.5442295,68.49560968,311.25977,15.562988
1866,15.682866,9.151747,25.34958364,231.99297,11.599648
1867,15.681473,6.0506115,55.35521326,334.9329,16.746645
1868,15.68127,8.0777235,27.41893741,221.48259,11.07413
1869,15.681645,10.997301,13.45079948,147.9225,7.3961253
1870,15.683799,7.035347,30.72990344,216.19553,10.809776
1871,15.684366,7.607275,28.24667892,214.88026,10.744014
1872,15.681389,9.123205,8.898221198,81.1803,4.059015
1873,15.679857,9.1551695,21.62474686,197.97823,9.898911
1874,15.684038,9.313232,14.38200868,133.943,6.6971498
1875,15.680127,6.019554,54.94134251,330.72238,16.53612
1876,15.675674,6.9653254,61.35633919,427.36688,21.368345
1877,15.683023,8.63095,16.96870089,146.45601,7.3228006
1878,15.682774,7.662711,32.69578952,250.53839,12.526919
1879,15.683042,7.1253796,28.55708198,203.48004,10.174003
1880,15.681672,8.7625675,31.14377419,272.8994,13.644971
1881,15.681845,11.058798,12.20918722,135.01894,6.750947
1882,15.681325,8.505705,36.62756167,311.54324,15.577163
1883,15.681303,8.053757,46.45699207,374.15332,18.707666
1884,15.680863,7.8200965,31.66111263,247.59294,12.379647
1885,15.681441,8.782143,23.38369757,205.35896,10.267948
1886,15.682077,8.535143,18.93458697,161.6094,8.08047
1887,15.682845,9.309543,30.62643575,285.11813,14.255907
1888,15.684269,8.294298,28.03974354,232.57,11.628501
1889,15.680361,9.1342125,28.24667892,258.01117,12.900558
1890,15.684253,7.870199,28.35014661,223.12129,11.156065
1891,15.683134,8.409308,40.55933383,341.07593,17.053797
1892,15.68007,4.9111557,85.77471364,421.253,21.06265
1893,15.684013,9.562783,15.41668556,147.42642,7.371321
1894,15.683866,9.874018,18.41724853,181.85225,9.092612
1895,15.683439,8.566533,21.21087611,181.70367,9.085184
1896,15.682247,7.3111844,34.04086947,248.87907,12.4439535
1897,15.683691,8.816177,26.17732515,230.78395,11.539198
1898,15.680613,6.9607844,49.45755503,344.26337,17.21317
1899,15.683879,8.966353,17.07216858,153.07509,7.6537547
1900,15.682669,9.778912,17.89991008,175.04164,8.752082
1901,15.6832905,9.771047,16.96870089,165.80197,8.290099
1902,15.684292,9.6429405,19.24499003,185.5783,9.278914
1903,15.68214,8.744517,13.3473318,116.71597,5.8357987
1904,15.6829195,8.556412,17.48603933,149.61775,7.480888
1905,15.682644,10.596441,19.03805466,201.73563,10.0867815
1906,15.678716,6.8540926,41.07667227,281.5433,14.077166
1907,15.6829195,7.9200106,20.17619923,159.79572,7.9897857
1908,15.6827,9.395582,25.14264827,236.22981,11.811491
1909,15.682038,8.63763,37.35183549,322.63135,16.131567
1910,15.679429,6.94067,26.38426053,183.12445,9.156222
1911,15.678571,7.3318295,30.41950037,223.0306,11.15153
1912,15.683105,7.5128455,55.0448102,413.54315,20.677158
1913,15.678308,8.130359,44.90497674,365.09357,18.254679
1914,15.682338,8.574605,30.10909731,258.1736,12.908681
1915,15.679592,9.436726,33.7304664,318.30515,15.915257
1916,15.682508,7.9060206,16.96870089,134.1549,6.7077456
1917,15.680809,8.411072,18.93458697,159.26018,7.963009
1918,15.683681,7.6992188,21.52127918,165.69704,8.284852
1919,15.683961,7.789907,20.07273154,156.36472,7.818236
1920,15.680329,7.971933,29.90216193,238.37804,11.918902
1921,15.678894,6.4830093,48.62981352,315.26755,15.763377
1922,15.680389,9.505368,17.58950702,167.19475,8.359737
1923,15.681538,8.723408,29.90216193,260.84875,13.042438
1924,15.681918,9.786915,18.52071621,181.26068,9.063034
1925,15.681932,7.4371676,17.27910395,128.50758,6.4253793
1926,15.683564,8.001186,47.38820126,379.16183,18.958092
1927,15.6768875,10.521534,17.7964424,187.24588,9.362294
1928,15.683948,9.853624,10.55370421,103.99223,5.1996117
1929,15.682751,10.359144,20.69353767,214.36734,10.718368
1930,15.683807,8.067094,33.21312796,267.9334,13.39667
1931,15.682253,5.5049872,56.07948708,308.71686,15.435843
1932,15.678459,8.168583,36.83449705,300.88565,15.044283
1933,15.682556,8.056121,22.76289144,183.38062,9.169031
1934,15.681976,7.0216565,19.24499003,135.1317,6.756585
1935,15.681447,9.502179,15.00281481,142.55943,7.1279716
1936,15.679587,9.700707,10.55370421,102.378395,5.11892
1937,15.682859,8.303904,34.6616756,287.8272,14.39136
1938,15.68052,11.039425,13.86467024,153.05798,7.6528993
1939,15.683429,5.990563,33.7304664,202.06448,10.103225
1940,15.671412,9.279418,13.76120255,127.69595,6.3847976
1941,15.68172,8.315462,31.55764494,262.41638,13.120819
1942,15.682795,7.104788,33.42006334,237.44246,11.872123
1943,15.682094,5.118985,54.32053638,278.06604,13.903302
1944,15.683998,10.553909,11.48491341,121.21073,6.060537
1945,15.674554,7.836484,38.48998006,301.62613,15.081306
1946,15.682222,8.686912,16.65829782,144.70917,7.2354584
1947,15.682883,9.044079,19.24499003,174.0532,8.702661
1948,15.678613,10.894352,10.45023652,113.84856,5.692428
1949,15.682994,6.2890253,41.90441378,263.5379,13.176895
1950,15.680706,9.152367,23.38369757,214.01617,10.700809
1951,15.680821,8.997153,14.1750733,127.53531,6.3767657
1952,15.680088,8.229647,22.24555299,183.07304,9.153652
1953,15.67931,7.5972505,36.83449705,279.84088,13.992044
1954,15.682094,5.9941854,39.52465695,236.91812,11.845906
1955,15.679775,9.5264225,13.3473318,127.15231,6.357616
1956,15.68346,6.927911,31.9715157,221.4958,11.07479
1957,15.677197,7.8568363,37.66223856,295.90604,14.795302
1958,15.681209,9.896782,16.14095938,159.74355,7.9871774
1959,15.6803875,7.889647,35.17901404,277.55,13.8775
1960,15.680257,8.405128,17.58950702,147.84206,7.3921027
1961,15.677852,8.684024,35.59288479,309.08945,15.454473
1962,15.6824,7.6613927,28.97095274,221.95784,11.097892
1963,15.6827345,8.884965,40.76626921,362.20685,18.110342
1964,15.682168,7.579268,32.48885414,246.24173,12.312087
1965,15.680511,7.975911,35.28248173,281.40994,14.0704975
1966,15.683506,6.2810135,49.56102272,311.29346,15.564673
1967,15.680413,7.452304,42.52521991,316.91086,15.845543
1968,15.675486,4.286828,67.56440049,289.63696,14.481849
1969,15.681564,8.479768,15.83055632,134.23944,6.711972
1970,15.682809,8.731601,17.69297471,154.48799,7.7243996
1971,15.683225,9.7436,12.20918722,118.96143,5.948072
1972,15.679723,9.411492,18.6241839,175.28136,8.764068
1973,15.677121,8.946647,22.65942375,202.72586,10.136293
1974,15.683958,8.107926,27.62587279,223.98856,11.199428
1975,15.683216,7.6518407,25.45305133,194.7627,9.738135
1976,15.678295,8.968632,32.07498339,287.66873,14.383437
1977,15.682237,10.450388,14.58894406,152.46013,7.6230063
1978,15.681691,7.2435236,31.9715157,231.58643,11.579322
1979,15.683699,8.077179,18.72765159,151.26659,7.563329
1980,15.6804905,9.552803,18.6241839,177.91316,8.8956585
1981,15.679402,8.087174,17.48603933,141.41264,7.0706325
1982,15.683399,7.3537283,33.93740178,249.56644,12.478322
1983,15.683746,7.7506294,19.86579616,153.97243,7.6986213
1984,15.683879,9.264685,19.65886079,182.13315,9.106658
1985,15.68039,9.35852,15.62362094,146.21396,7.310698
1986,15.6811905,7.46942,25.14264827,187.801,9.39005
1987,15.682334,6.6657896,23.79756832,158.62958,7.931479
1988,15.677704,6.050745,64.46036984,390.03326,19.501663
1989,15.678027,6.688803,44.80150905,299.66846,14.983423
1990,15.680451,10.708378,18.10684546,193.89494,9.694747
1991,15.683243,7.9542313,18.31378084,145.67204,7.283602
1992,15.679975,7.7046366,25.7634544,198.49805,9.924903
1993,15.682435,6.907436,23.28022988,160.8067,8.040336
1994,15.683319,10.40219,7.139270496,74.264046,3.7132022
1995,15.683449,7.718009,20.69353767,159.7129,7.9856453
1996,15.676864,8.230291,40.55933383,333.81512,16.690756
1997,15.680875,8.701071,32.69578952,284.48837,14.224419
1998,15.680196,9.976824,16.14095938,161.0355,8.051776
1999,15.678098,9.401417,14.38200868,135.21126,6.760563
2000,15.680857,7.60223,30.72990344,233.6158,11.68079
2001,15.677212,7.361552,44.69804136,329.04694,16.452347
2002,15.673077,6.56135,57.21763165,375.4249,18.771246
2003,15.682464,9.806546,10.96757496,107.55403,5.3777018
2004,15.681326,8.757822,20.07273154,175.79341,8.789671
2005,15.6819105,7.753472,30.83337113,239.06567,11.953284
2006,15.677144,8.381032,11.17451034,93.65393,4.682697
2007,15.673743,8.368733,21.3143438,178.37405,8.918703
2008,15.680711,10.514146,21.72821455,228.45363,11.422682
2009,15.678149,9.233948,22.03861762,203.50343,10.175172
2010,15.679334,9.336202,23.17676219,216.38292,10.819146
2011,15.661251,8.544563,38.179577,326.2278,16.311392
2012,15.678125,6.0174546,46.25005669,278.30762,13.915381
2013,15.677102,8.726518,23.48716525,204.96117,10.248058
2014,15.677552,8.603092,31.76458032,273.2736,13.66368
2015,15.683013,6.736228,24.8322452,167.27567,8.363784
2016,15.673527,6.220562,50.69916729,315.37732,15.768867
2017,15.6783695,8.516497,22.65942375,192.9789,9.648945
2018,15.682991,7.580417,23.28022988,176.47386,8.823693
2019,15.674472,5.6593447,39.52465695,223.68365,11.184183
2020,15.681736,8.5556555,36.11022323,308.94662,15.447331
2021,15.676294,7.448924,62.39101607,464.74594,23.237297
2022,15.680901,7.887455,27.31546972,215.44954,10.772477
2023,15.67969,9.274576,23.0732945,213.99503,10.699752
2024,15.683256,8.763426,22.24555299,194.94725,9.747363
2025,15.674326,10.829207,10.76063959,116.5292,5.82646
2026,15.677627,6.171964,14.58894406,90.04244,4.5021224
2027,15.659252,10.22225,13.65773486,139.61278,6.980639
2028,15.678417,6.465899,46.76739513,302.39325,15.119662
2029,15.677645,7.95908,23.69410063,188.58325,9.429163
2030,15.675653,9.030755,19.14152234,172.8624,8.64312
2031,15.67684,7.407029,47.38820126,351.0058,17.550291
2032,15.678369,6.177607,63.9430314,395.01492,19.750746
2033,15.675495,7.478064,46.87086282,350.5033,17.525166
2034,15.683286,6.9616632,25.45305133,177.19557,8.859778
2035,15.682332,5.425318,36.4206263,197.59348,9.879674
2036,15.682591,7.2572074,40.14546308,291.34393,14.567197
2037,15.678517,7.0959716,44.90497674,318.64444,15.932222
2038,15.680628,7.6467614,43.76683217,334.67453,16.733727
2039,15.674862,7.3970327,42.93909066,317.62186,15.881093
2040,15.680963,7.834078,32.38538645,253.70964,12.685482
2041,15.680662,9.177468,12.31265491,112.99901,5.6499505
2042,15.681434,10.06482,13.14039642,132.25572,6.6127863
2043,15.679505,8.389881,24.10797138,202.26302,10.113151
2044,15.678618,8.698634,34.04086947,296.10907,14.805453
2045,15.679452,9.001617,27.83280816,250.54028,12.527015
2046,15.676777,8.419581,21.72821455,182.94247,9.147124
2047,15.682274,7.620191,25.86692209,197.11089,9.855544
2048,15.680471,8.924482,29.2813558,261.32092,13.066047
2049,15.675688,8.497214,27.00506666,229.46783,11.473392
2050,15.683295,6.480543,30.52296806,197.80542,9.890271
2051,15.680918,9.543857,24.93571289,237.98285,11.899142
2052,15.677471,9.317327,21.72821455,202.44888,10.122444
2053,15.680639,8.695285,28.76401736,250.11131,12.505566
2054,15.679749,6.6444387,30.72990344,204.18297,10.209148
2055,15.676419,8.774375,20.90047305,183.3886,9.16943
2056,15.681927,8.4113655,27.83280816,234.11191,11.705596
2057,15.67822,6.7984195,51.11303804,347.48785,17.374393
2058,15.676761,7.5719285,49.25061965,372.92218,18.646109
2059,15.674154,7.401126,34.55820791,255.76965,12.788483
2060,15.678562,9.695465,7.553141249,73.23122,3.6615608
2061,15.681653,5.308939,51.83731186,275.2011,13.760056
2062,15.676817,7.452987,37.76570625,281.46732,14.073366
2063,15.680626,9.611245,8.794753509,84.528534,4.2264266
2064,15.678013,7.3341002,51.73384417,379.4212,18.97106
2065,15.674914,8.733109,31.24724188,272.88556,13.644279
2066,15.676622,9.8147135,16.34789476,160.4499,8.022495
2067,15.677192,9.81882,15.1062825,148.32587,7.4162936
2068,15.679498,7.4856014,31.55764494,236.22795,11.811398
2069,15.679256,8.419721,22.76289144,191.6572,9.58286
2070,15.6781435,8.068141,16.14095938,130.22754,6.511377
2071,15.677883,7.340781,30.83337113,226.34102,11.317051
2072,15.67666,8.743221,28.24667892,246.96696,12.348349
2073,15.681131,9.118743,12.00225185,109.44545,5.4722724
2074,15.676269,5.5192246,53.69973025,296.38086,14.819043
2075,15.675147,7.5597954,24.0045037,181.46913,9.073457
2076,15.681325,7.248177,25.97038977,188.23799,9.4119
2077,15.673616,8.741324,15.31321787,133.8578,6.69289
2078,15.680265,9.021195,15.83055632,142.81055,7.1405272
2079,15.680287,7.3247666,19.14152234,140.20718,7.0103593
2080,15.681399,7.9708056,35.4894171,282.87924,14.143962
2081,15.678448,7.0787225,39.73159232,281.24893,14.062447
2082,15.656957,8.359691,45.31884749,378.85153,18.942577
2083,15.675421,9.301077,19.76232847,183.81093,9.190547
2084,15.674496,7.757067,15.62362094,121.193474,6.059674
2085,15.67636,8.557334,17.48603933,149.63388,7.481694
2086,15.673423,5.9997673,64.46036984,386.74722,19.337362
2087,15.671994,6.3906403,59.4939208,380.20425,19.010214
2088,15.673833,7.118963,47.49166895,338.09143,16.904572
2089,15.679195,9.105953,25.45305133,231.77429,11.588715
2090,15.678869,7.787362,42.31828453,329.5478,16.47739
2091,15.678713,6.5656047,32.48885414,213.30898,10.665449
2092,15.68198,7.140721,27.72934048,198.00748,9.900374
2093,15.676487,9.108109,19.76232847,179.99745,8.999873
2094,15.6774,10.389143,15.72708863,163.39098,8.169549
2095,15.675288,10.185484,14.38200868,146.48772,7.324386
2096,15.675792,8.090063,60.94246843,493.02844,24.651423
2097,15.678751,6.80629,28.55708198,194.3678,9.71839
2098,15.674806,6.4403253,90.01688886,579.73804,28.986902
2099,15.679391,7.7297344,23.90103601,184.74866,9.237433
2100,15.680833,8.183284,31.45417726,257.39847,12.869924
2101,15.675674,6.5339355,61.2528715,400.22232,20.011116
2102,15.671781,6.918106,54.52747176,377.2268,18.861341
2103,15.677511,10.433309,16.45136245,171.64214,8.582107
2104,15.674689,7.2077503,44.07723523,317.69772,15.884887
2105,15.679065,6.5782614,26.28079284,172.88193,8.644096
2106,15.677797,6.305656,27.21200203,171.58952,8.579476
2107,15.678578,7.242332,33.21312796,240.5405,12.027025
2108,15.673425,8.360604,21.62474686,180.79594,9.039798
2109,15.6747055,11.637261,8.898221198,103.55092,5.177546
2110,15.680019,7.0985703,46.25005669,328.3093,16.415464
2111,15.680101,8.773034,22.55595606,197.88417,9.894209
2112,15.677465,8.944149,26.69466359,238.76103,11.938052
2113,15.675704,6.176082,53.69973025,331.65396,16.582699
2114,15.671074,7.6815743,48.94021659,375.93793,18.796896
2115,15.675187,10.9076605,13.45079948,146.71675,7.335838
2116,15.673518,8.257738,33.31659565,275.11972,13.755986
2117,15.674724,7.494331,35.4894171,265.96942,13.298471
2118,15.677079,5.6330824,53.59626256,301.91217,15.095609
2119,15.664096,8.953301,15.72708863,140.80937,7.0404687
2120,15.676001,7.523432,27.10853435,203.94922,10.197461
2121,15.675153,9.079122,28.35014661,257.3944,12.86972
2122,15.672727,9.5400305,21.21087611,202.3524,10.11762
2123,15.671955,4.728207,34.76514328,164.3768,8.218841
2124,15.671888,9.297906,31.35070957,291.49597,14.574799
2125,15.681024,6.7994676,35.79982017,243.41971,12.170985
2126,15.673429,9.873597,13.3473318,131.78618,6.589309
2127,15.676692,10.330376,18.6241839,192.39482,9.619741
2128,15.68009,9.005549,25.55651902,230.15048,11.5075245
2129,15.680568,7.790587,31.86804801,248.2708,12.41354
2130,15.672813,8.529231,29.90216193,255.04245,12.752123
2131,15.675564,7.815163,23.48716525,183.55603,9.177802
2132,15.676239,8.706969,37.86917393,329.72574,16.486288
2133,15.679929,6.7716684,51.31997342,347.52185,17.376093
2134,15.675071,6.3834867,56.8037609,362.60605,18.130302
2135,15.681629,6.155719,33.10966027,203.81377,10.190688
2136,15.672742,8.528481,32.17845108,274.4333,13.721664
2137,15.669586,9.867058,25.97038977,256.25134,12.812568
2138,15.675942,8.875319,10.13983346,89.99425,4.4997125
2139,15.669698,6.099293,65.18464366,397.58026,19.879013
2140,15.680848,9.354073,20.90047305,195.50455,9.775228
2141,15.677055,8.132332,27.62587279,224.66275,11.233138
2142,15.665214,7.9387007,28.86748505,229.17032,11.458516
2143,15.67947,9.430957,17.07216858,161.00688,8.050344
2144,15.681127,8.172393,25.7634544,210.54907,10.527453
2145,15.668371,7.48812,61.35633919,459.44363,22.972181
2146,15.678681,6.266755,28.76401736,180.25705,9.012853
2147,15.67301,8.146354,27.41893741,223.36436,11.168219
2148,15.675737,7.1008034,25.7634544,182.94122,9.147061
2149,15.673478,9.002854,21.41781149,192.82143,9.641071
2150,15.675475,9.569983,18.52071621,177.24294,8.862147
2151,15.675512,10.189555,13.45079948,137.05766,6.8528833
2152,15.674913,6.7754893,34.35127253,232.74667,11.637334
2153,15.674329,8.244101,28.76401736,237.13344,11.856672
2154,15.677746,9.042718,14.38200868,130.05244,6.502622
2155,15.676783,7.1974998,27.62587279,198.8372,9.94186
2156,15.658734,6.0579705,56.90722859,344.7423,17.237116
2157,15.63804,7.8887444,75.32447711,594.2155,29.710775
2158,15.668914,7.4218974,29.2813558,217.32321,10.86616
2159,15.677359,5.690398,45.21537981,257.29352,12.864676
2160,15.675318,9.232119,19.76232847,182.44817,9.122409
2161,15.67485,10.34712,13.14039642,135.96526,6.798263
2162,15.67937,10.554086,10.76063959,113.56871,5.678436
2163,15.6791315,6.259354,36.52409399,228.61723,11.430861
2164,15.675189,6.8996425,49.87142578,344.095,17.20475
2165,15.671231,5.7705917,53.49279487,308.6851,15.434255
2166,15.673531,7.9806957,22.34902068,178.36073,8.918036
2167,15.676098,7.0241094,19.65886079,138.08598,6.9042993
2168,15.670912,9.857775,19.24499003,189.71277,9.485639
2169,15.680088,7.356033,25.03918058,184.18903,9.209452
2170,15.671089,9.347929,37.55877087,351.09674,17.554838
2171,15.67367,7.1855254,24.10797138,173.22844,8.661422
2172,15.671949,8.465881,15.20975019,128.76395,6.4381976
2173,15.673788,6.8901825,43.97376755,302.9873,15.149365
2174,15.6737995,4.968683,53.18239181,264.24643,13.212321
2175,15.6683,9.874608,20.17619923,199.23206,9.961603
2176,15.673431,7.570612,25.55651902,193.47849,9.673924
2177,15.672035,9.028608,24.72877751,223.26645,11.163322
2178,15.673804,7.4489074,45.21537981,336.80518,16.84026
2179,15.672048,9.485034,25.86692209,245.34863,12.267432
2180,15.676616,8.269067,13.65773486,112.93672,5.6468363
2181,15.674101,10.193979,11.07104265,112.85797,5.6428986
2182,15.672323,7.252051,33.83393409,245.36542,12.268271
2183,15.677974,7.880191,28.45361429,224.21991,11.210996
2184,15.666239,8.418293,20.59006998,173.33324,8.666662
2185,15.677584,6.84926,39.52465695,270.71463,13.535731
2186,15.675849,10.349837,7.242738184,74.96116,3.748058
2187,15.668736,8.909623,17.38257164,154.87216,7.743608
2188,15.665825,8.612634,22.14208531,190.70168,9.535084
2189,15.673404,7.187192,42.93909066,308.61148,15.430574
2190,15.676771,7.794053,27.62587279,215.31752,10.765876
2191,15.676684,7.1375003,24.72877751,176.50165,8.825083
2192,15.676914,8.31855,24.62530983,204.84688,10.242344
2193,15.670162,8.13652,31.14377419,253.40196,12.670098
2194,15.674464,7.9280243,13.14039642,104.17738,5.2088695
2195,15.674364,6.3988857,27.93627585,178.76103,8.938052
2196,15.674331,6.1843276,30.93683881,191.32355,9.566177
2197,15.675175,7.6085753,34.97207866,266.0877,13.304385
2198,15.674607,7.583219,26.90159897,204.00072,10.200036
2199,15.674962,8.524096,11.69184878,99.66244,4.983122
2200,15.669576,8.231853,36.31715861,298.95752,14.947876
2201,15.679447,7.192176,35.17901404,253.01366,12.650683
2202,15.673445,7.2566757,44.18070292,320.60504,16.030252
2203,15.679695,6.778907,51.83731186,351.40033,17.570017
2204,15.673315,7.080967,37.04143243,262.28915,13.114458
2205,15.674718,8.512411,21.93514993,186.72101,9.336051
2206,15.669884,8.553213,35.38594941,302.66354,15.133178
2207,15.672508,8.30545,22.96982681,190.77477,9.538738
2208,15.676616,10.333943,15.31321787,158.24593,7.9122963
2209,15.675724,7.6223884,22.03861762,167.98691,8.399345
2210,15.679357,7.1524754,23.28022988,166.51128,8.325564
2211,15.674315,7.6477466,22.03861762,168.54576,8.427288
2212,15.675584,8.154941,17.58950702,143.44138,7.172069
2213,15.667833,8.128469,34.86861097,283.42844,14.171422
2214,15.6770315,4.2153625,74.18633254,312.72226,15.636113
2215,15.67471,7.3975325,21.21087611,156.90814,7.845407
2216,15.654951,8.616636,32.90272489,283.5108,14.17554
2217,15.672143,11.369705,11.89878416,135.28568,6.7642837
2218,15.677473,7.0437093,34.86861097,245.60435,12.280218
2219,15.677282,9.763735,15.1062825,147.49373,7.3746867
2220,15.670458,8.652198,23.69410063,205.00604,10.250302
2221,15.673621,7.5212665,28.76401736,216.34184,10.817092
2222,15.679399,5.2858357,75.73834787,400.34045,20.017023
2223,15.670553,7.6407757,31.0403065,237.17201,11.858601
2224,15.675649,8.720159,17.17563627,149.77428,7.4887137
2225,15.674249,8.435026,13.3473318,112.5851,5.629255
2226,15.672413,9.048136,50.90610267,460.60532,23.030266
2227,15.671536,9.439197,15.20975019,143.56783,7.1783915
2228,15.671447,8.6225395,29.2813558,252.47964,12.623982
2229,15.673539,8.090302,25.34958364,205.08578,10.25429
2230,15.673365,8.320927,23.28022988,193.71309,9.685655
2231,15.6718235,9.137916,9.415559639,86.03859,4.3019295
2232,15.675566,6.626033,32.28191876,213.90106,10.695053
2233,15.674658,8.709958,12.62305798,109.946304,5.4973154
2234,15.676528,9.968793,12.4161226,123.77375,6.188688
2235,15.674392,7.423834,35.17901404,261.16315,13.058158
2236,15.677832,9.334135,20.48660229,191.2247,9.561235
2237,15.672413,8.156424,39.21425388,319.84805,15.992403
2238,15.6716,10.094932,13.55426717,136.82939,6.84147
2239,15.661067,10.605403,23.69410063,251.28548,12.564274
2240,15.671886,7.0206623,22.55595606,158.35776,7.917888
2241,15.6728525,8.759234,19.5553931,171.29027,8.564513
2242,15.673513,8.335233,25.97038977,216.46924,10.8234625
2243,15.6747,7.866969,34.45474022,271.05438,13.552719
2244,15.676045,7.9733496,15.83055632,126.22256,6.311128
2245,15.670912,8.432166,22.14208531,186.70573,9.335287
2246,15.675656,9.156181,13.45079948,123.15796,6.157898
2247,15.6667185,5.916583,52.25118261,309.14847,15.457423
2248,15.673466,6.9991097,27.93627585,195.52907,9.776454
2249,15.676628,6.817644,24.31490676,165.77039,8.28852
2250,15.668243,7.59893,36.4206263,276.75778,13.83789
2251,15.670707,7.9201765,33.7304664,267.15125,13.357562
2252,15.674212,7.1366024,26.48772822,189.03238,9.451619
2253,15.66845,6.7720847,74.28980023,503.09683,25.154842
2254,15.676893,7.9920573,20.48660229,163.7301,8.186505
2255,15.659173,5.981249,45.93965362,274.77652,13.738826
2256,15.670601,9.107389,30.62643575,278.92688,13.946344
2257,15.671719,8.71671,23.0732945,201.12323,10.056162
2258,15.676546,8.9218,16.45136245,146.77576,7.338788
2259,15.652897,6.3034434,65.49504672,412.84433,20.642218
2260,15.668156,6.6899858,29.07442042,194.50746,9.725373
2261,15.667584,7.889193,26.69466359,210.59937,10.529968
2262,15.664002,6.4998198,35.90328786,233.3649,11.668245
2263,15.672743,6.613179,32.69578952,216.22311,10.811156
2264,15.669918,7.0208955,25.14264827,176.52391,8.826196
2265,15.671518,6.7751846,68.18520662,461.96738,23.09837
2266,15.674691,7.8369765,19.03805466,149.20079,7.4600396
2267,15.670254,7.814407,23.59063294,184.3468,9.21734
2268,15.677211,10.149106,13.03692873,132.31317,6.6156588
2269,15.6758175,8.134863,24.31490676,197.79845,9.889922
2270,15.663507,7.073459,16.34789476,115.63617,5.7818084
2271,15.675372,8.016238,15.52015325,124.41325,6.2206626
2272,15.667556,7.6055546,37.86917393,288.01608,14.4008045
2273,15.669248,8.502805,21.10740842,179.47218,8.973609
2274,15.663676,7.4141526,25.24611596,187.17856,9.358928
2275,15.65786,8.4206085,40.76626921,343.2768,17.16384
2276,15.672886,6.848379,21.41781149,146.67729,7.3338647
2277,15.660377,8.807991,21.41781149,188.64789,9.432395
2278,15.6699505,7.5465813,35.17901404,265.4813,13.274065
2279,15.6585455,6.9868665,24.21143907,169.1621,8.458105
2280,15.668524,8.587374,20.59006998,176.81464,8.840732
2281,15.672448,9.534806,16.96870089,161.79327,8.0896635
2282,15.674218,8.309076,18.6241839,154.74977,7.7374887
