Tree_ID,Height_m,Mean_Height_m,Crown_Area_m2,Crown_Volume_m3,AGB_kg
450,52.0,17.760683,0.5686805442954433,10.100156,0.5050078
451,38.0,15.51,0.9721034945221254,15.077326,0.7538663
452,37.0,16.128654,0.8311484878164171,13.405308,0.6702654
453,43.0,17.135803,0.7874038305629215,13.492797,0.6746399
454,50.0,14.493563,1.132500571118276,16.413967,0.8206984
455,56.0,14.279753,3.1447548047790757,44.906322,2.2453163
456,57.0,15.781022,0.6658908937476559,10.508439,0.525422
457,48.0,17.29897,0.4714701948432308,8.155949,0.40779743
458,43.0,18.28221,0.7922643480355321,14.484343,0.7242171
459,43.0,17.803572,0.8165669353985853,14.537808,0.72689044
460,36.0,16.19603,1.9587885414620827,31.724598,1.5862299
461,32.0,15.764584,2.333048386853101,36.779537,1.8389769
462,51.0,17.210526,0.4617491598980095,7.946946,0.3973473
463,47.0,16.803572,0.5443779569323902,9.147494,0.45737472
464,59.0,16.753246,0.37425984539101825,6.2700677,0.31350338
465,37.0,12.947262,2.396235113997039,31.024683,1.5512341
466,33.0,21.195122,0.7971248655081428,16.895159,0.844758
467,43.0,18.679104,0.651309341329824,12.165875,0.6082938
468,36.0,17.044693,0.8700326275973022,14.829439,0.74147195
469,38.0,16.837837,1.7983914648659318,30.281025,1.5140513
470,53.0,17.496645,0.7242171034189834,12.67137,0.63356847
471,43.0,19.101265,0.3839808803362395,7.334521,0.36672604
472,43.0,15.328571,1.3609448923309755,20.861341,1.0430671
473,38.0,15.873786,1.0012665993577892,15.893892,0.7946946
474,36.0,17.608334,0.5832620967132752,10.270273,0.5135137
475,34.0,14.347087,2.0025331987155783,28.73052,1.4365261
476,37.0,16.242064,1.224850403097878,19.894098,0.9947049
477,36.0,15.441948,1.2977581651870373,20.039913,1.0019957
478,41.0,16.468618,1.1616636759539398,19.130997,0.9565498
479,43.0,11.701044,3.72315638401974,43.56482,2.178241
480,37.0,16.695122,0.7971248655081428,13.308097,0.66540486
481,44.0,18.554348,0.44716760748017764,8.296904,0.4148452
482,38.0,15.771863,1.2783160952965948,20.161427,1.0080713
483,34.0,16.219696,2.566353225538411,41.625473,2.0812738
484,36.0,17.026596,0.9137772848507978,15.5585165,0.77792585
485,33.0,18.851675,1.015848151775621,19.150438,0.9575219
486,64.0,18.51389,0.3499572580279651,6.4790697,0.32395348
487,39.0,18.075342,0.7096355510011515,12.826906,0.6413453
488,45.0,15.832402,0.8700326275973022,13.774707,0.68873537
489,33.0,16.103943,1.3560843748583649,21.838305,1.0919152
490,47.0,16.35484,0.9040562499055765,14.785694,0.7392847
491,35.0,15.517858,1.9053228492633658,29.566528,1.4783264
492,46.0,15.502233,2.177511827729561,33.756294,1.6878147
493,39.0,13.8962965,1.3123397176048692,18.236662,0.9118331
494,34.0,17.954248,0.7436591733094259,13.351842,0.6675921
495,54.0,16.075117,1.0352902216660635,16.642412,0.8321206
496,35.0,18.361904,0.5103543346241158,9.371078,0.46855387
497,28.0,19.10219,1.3317817874953117,25.439949,1.2719975
498,50.0,15.822784,0.767961760672479,12.151294,0.6075647
499,34.0,17.844444,0.6561698588024346,11.708987,0.5854494
500,31.0,15.531969,1.9004623317907552,29.517923,1.4758962
501,49.0,16.938524,1.185966263316993,20.08852,1.004426
502,56.0,17.556522,0.5589595093502221,9.813385,0.49066925
503,51.0,16.663366,0.49091226473367333,8.180251,0.40901256
504,38.0,15.881279,1.0644533265017273,16.90488,0.84524405
505,35.0,14.839286,1.3609448923309755,20.19545,1.0097725
506,38.0,16.965034,0.6950539985833196,11.7916155,0.5895808
507,52.0,13.695188,0.9089167673781872,12.447785,0.62238926
508,34.0,17.083334,1.2831766127692055,21.920935,1.0960468
509,35.0,15.795155,2.2066749325652246,34.85477,1.7427386
510,35.0,16.459677,1.2054083332074355,19.840633,0.9920317
511,41.0,16.522728,1.069313843974338,17.667982,0.8833991
512,38.0,15.3955555,1.093616431337391,16.836832,0.84184164
513,38.0,15.11165,1.0012665993577892,15.130792,0.7565396
514,42.0,18.906404,0.9866850469399573,18.654667,0.93273336
515,42.0,17.171875,0.6221462364941602,10.683417,0.53417087
516,36.0,16.266129,1.2054083332074355,19.607328,0.9803664
517,54.0,17.34188,0.5686805442954433,9.86199,0.4930995
518,34.0,16.745455,0.8019853829807534,13.42961,0.67148054
519,37.0,17.261538,0.6318672714393815,10.9070015,0.5453501
520,29.0,17.162281,1.108197983755223,19.019205,0.9509603
521,35.0,15.103975,1.589389213543675,24.006096,1.2003049
522,43.0,17.461538,0.5686805442954433,9.9300375,0.4965019
523,40.0,15.554839,0.7533802082546471,11.718708,0.5859354
524,43.0,17.442308,1.0109876343030104,17.633957,0.88169783
525,35.0,14.324468,1.8275545697015956,26.178747,1.3089374
526,31.0,16.092308,1.263734542878763,20.336405,1.0168203
527,35.0,17.617144,0.8505905577068597,14.984976,0.7492488
528,38.0,15.590643,0.8311484878164171,12.958139,0.64790696
529,46.0,16.475248,0.49091226473367333,8.087901,0.40439507
530,42.0,17.64497,0.8214274528711959,14.494063,0.7247032
531,35.0,15.773585,0.7728222781450896,12.190178,0.60950893
532,41.0,15.577381,0.8165669353985853,12.7199745,0.6359987
533,34.0,16.38587,1.7886704299207106,29.308922,1.4654461
534,30.0,14.933333,1.3123397176048692,19.597607,0.97988033
535,44.0,16.146551,0.5638200268228327,9.103749,0.45518747
536,44.0,15.510989,0.884614180015134,13.721241,0.68606204
537,37.0,14.3359375,1.2442924729883205,17.838099,0.89190495
538,32.0,15.555283,1.9782306113525252,30.771936,1.5385969
539,33.0,13.201538,3.1593363571969073,41.7081,2.085405
540,35.0,16.35829,0.9089167673781872,14.868323,0.7434162
541,33.0,17.011494,0.845730040234249,14.387132,0.7193566
542,35.0,17.906977,0.6270067539667709,11.227796,0.5613898
543,42.0,16.330828,0.6464488238572134,10.557044,0.52785224
544,56.0,16.382978,0.9137772848507978,14.970394,0.7485197
545,38.0,15.9382715,0.7874038305629215,12.549856,0.62749285
546,37.0,17.707424,1.1130585012278336,19.709398,0.98546994
547,37.0,15.940217,0.8943352149603553,14.255898,0.71279496
548,32.0,13.769006,1.6622969756328343,22.888178,1.144409
549,44.0,15.885057,1.2685950603513736,20.151707,1.0075854
550,31.0,15.772727,3.421804300717881,53.971188,2.6985595
551,38.0,14.100841,1.1568031584813292,16.311897,0.81559485
552,35.0,15.20214,4.087695194465537,62.141716,3.107086
553,33.0,17.238094,0.9186378023234084,15.8355665,0.7917783
554,30.0,17.30284,1.5407840388175686,26.659939,1.332997
555,36.0,16.79096,0.8603115926520809,14.445458,0.72227293
556,52.0,16.47,0.4860517472610627,8.005273,0.40026364
557,34.0,16.727848,0.767961760672479,12.846348,0.6423174
558,46.0,15.308511,0.9137772848507978,13.988569,0.6994285
559,34.0,16.171598,0.8214274528711959,13.283794,0.66418976
560,96.0,18.818182,0.21386276879486757,4.0245085,0.20122543
561,34.0,17.074074,1.1811057458443823,20.166286,1.0083144
562,32.0,16.6789,1.0595928090291167,17.672842,0.88364214
563,41.0,17.482353,0.41314398517190326,7.222729,0.36113647
564,40.0,15.813008,0.5978436491311071,9.453707,0.47268534
565,36.0,17.984127,0.612425201548939,11.013933,0.5506967
566,34.0,18.456375,0.7242171034189834,13.366424,0.6683212
567,36.0,14.07335,1.9879516462977465,27.977139,1.398857
568,32.0,15.885906,1.4484342068379668,23.00969,1.1504844
569,41.0,17.76923,0.6318672714393815,11.227796,0.5613898
570,36.0,15.7952385,1.0207086692482317,16.122337,0.8061169
571,45.0,17.061947,0.5492384744050008,9.371078,0.46855387
572,33.0,13.96129,1.5067604165092943,21.03632,1.051816
573,31.0,16.04847,1.9053228492633658,30.577517,1.5288758
574,46.0,17.023256,0.4180045026445139,7.1157975,0.35578987
575,49.0,17.0875,0.38884139780885013,6.6443276,0.33221638
576,46.0,16.209946,0.8797536625425234,14.260758,0.7130379
577,37.0,16.083334,0.9915455644125679,15.947358,0.79736793
578,32.0,16.133333,1.7497862901398256,28.229885,1.4114943
579,32.0,14.287671,1.0644533265017273,15.208559,0.76042795
580,49.0,18.56,0.364538810445797,6.7658405,0.33829203
581,35.0,16.014286,1.0207086692482317,16.34592,0.817296
582,57.0,15.11588,1.132500571118276,17.118742,0.8559371
583,32.0,17.146067,0.8651721101246915,14.8343,0.741715
584,32.0,16.992367,1.2734555778239842,21.639025,1.0819513
585,64.0,18.272728,0.32079415319230137,5.861784,0.2930892
586,40.0,16.531034,0.7047750335285409,11.6506605,0.58253306
587,33.0,15.345912,0.7728222781450896,11.859663,0.5929832
588,71.0,15.935898,0.3791203628636289,6.041623,0.30208117
589,37.0,15.878981,0.7631012431998684,12.11727,0.6058635
590,33.0,14.574534,1.5650866261806218,22.81041,1.1405205
591,32.0,17.774834,0.7339381383642046,13.0456295,0.65228146
592,38.0,15.843478,0.5589595093502221,8.855863,0.44279313
593,48.0,16.161871,1.3512238573857542,21.838305,1.0919152
594,38.0,16.762962,0.6561698588024346,10.9993515,0.5499676
595,61.0,16.804878,0.3985624327540714,6.697793,0.33488965
596,34.0,15.552113,1.7254837027767724,26.834917,1.3417459
597,34.0,13.025994,3.17877842708735,41.40675,2.0703375
598,47.0,16.758064,0.6027041666037177,10.100156,0.5050078
599,34.0,14.387654,1.968509576407304,28.322235,1.4161118
600,32.0,15.316143,2.1677907927843396,33.202194,1.6601098
601,34.0,15.281407,0.9672429770495148,14.780834,0.73904175
602,33.0,16.19553,0.8700326275973022,14.09064,0.704532
603,35.0,14.937984,1.8810202619003127,28.098652,1.4049326
604,47.0,17.417267,1.3512238573857542,23.534626,1.1767313
605,34.0,15.819549,0.6464488238572134,10.226529,0.5113265
606,34.0,17.348484,0.6415883063846027,11.130586,0.5565293
607,32.0,17.311111,0.8748931450699128,15.145372,0.7572686
608,44.0,17.050632,0.3839808803362395,6.547117,0.32735586
609,44.0,16.097826,0.44716760748017764,7.1984267,0.35992134
610,40.0,18.666666,0.40828346769929263,7.6212916,0.3810646
611,40.0,14.747059,0.8262879703438065,12.185318,0.6092659
612,33.0,17.062016,0.6270067539667709,10.697999,0.53489995
613,31.0,12.024887,2.148348722893897,25.83365,1.2916826
614,31.0,13.695143,2.9017289311485444,39.739594,1.9869797
615,34.0,17.185951,1.1762452283717717,20.214893,1.0107447
616,52.0,14.714286,0.47633071231584145,7.0088663,0.35044333
617,40.0,15.613497,0.7922643480355321,12.370017,0.6185009
618,33.0,13.8894005,2.109464583113012,29.2992,1.46496
619,38.0,12.19646,2.7461923720250043,33.493828,1.6746914
620,34.0,13.25,1.7886704299207106,23.699884,1.1849942
621,55.0,13.701612,0.6027041666037177,8.258019,0.41290098
622,43.0,16.692913,0.6172857190215496,10.304297,0.51521486
623,32.0,16.020203,1.4435736893653561,23.126343,1.1563171
624,56.0,15.182796,0.45202812495278827,6.863051,0.34315255
625,50.0,15.680272,0.7144960684737621,11.203493,0.56017464
626,41.0,17.474747,0.4811912297884521,8.408695,0.42043477
627,31.0,12.245059,2.459421841140977,30.115767,1.5057883
628,42.0,17.833334,0.3499572580279651,6.2409043,0.31204522
629,42.0,14.9985895,3.4461068880809345,51.686745,2.5843372
630,54.0,15.794871,0.3791203628636289,5.9881577,0.2994079
631,37.0,14.119047,1.6331338707971705,23.058296,1.1529149
632,45.0,15.8396225,0.5152148520967265,8.160809,0.40804043
633,37.0,13.738019,1.5213419689271261,20.900225,1.0450113
634,41.0,15.763889,0.6999145160559302,11.033375,0.55166876
635,47.0,15.450381,0.6367277889119921,9.8376875,0.49188438
636,32.0,16.161049,1.2977581651870373,20.973133,1.0486567
637,46.0,16.208696,0.5589595093502221,9.060005,0.45300028
638,33.0,16.288733,0.690193481110709,11.242377,0.5621189
639,36.0,15.229885,0.845730040234249,12.880371,0.6440186
640,53.0,17.22807,1.108197983755223,19.092113,0.9546057
641,31.0,13.618893,1.4921788640914624,20.321823,1.0160912
642,36.0,17.386793,0.5152148520967265,8.957933,0.4478967
643,29.0,16.425339,1.0741743614469486,17.643679,0.88218397
644,34.0,15.757576,0.9623824595769042,15.164815,0.75824076
645,49.0,14.864,0.6075646840763284,9.030842,0.4515421
646,34.0,14.414084,1.7254837027767724,24.87127,1.2435635
647,35.0,16.06322,0.845730040234249,13.585147,0.67925733
648,36.0,16.215189,0.767961760672479,12.452646,0.6226323
649,31.0,15.840909,1.2831766127692055,20.326685,1.0163343
650,28.0,15.853773,2.060859408386906,32.672398,1.6336199
651,39.0,14.859223,1.0012665993577892,14.878044,0.7439022
652,57.0,16.068966,0.5638200268228327,9.060005,0.45300028
653,33.0,16.131344,1.62827335332456,26.266237,1.3133119
654,30.0,17.173914,2.0122542336607996,34.55828,1.7279141
655,30.0,16.560606,1.6039707659615068,26.562729,1.3281364
656,29.0,13.632153,1.7838099124481,24.31717,1.2158585
657,62.0,16.631578,0.4617491598980095,7.679618,0.3839809
658,33.0,14.415966,1.1568031584813292,16.676435,0.8338218
659,51.0,16.268818,0.45202812495278827,7.353963,0.36769816
660,31.0,12.038278,3.047544455326863,36.687187,1.8343594
661,38.0,13.990446,1.5262024863997368,21.352253,1.0676126
662,30.0,16.022099,0.8797536625425234,14.095501,0.70477504
663,44.0,15.675439,0.5540989918776115,8.685745,0.43428728
664,31.0,14.744898,0.9526614246316829,14.046896,0.70234483
665,40.0,14.696035,1.1033374662826123,16.214687,0.8107344
666,32.0,15.700637,0.7631012431998684,11.981175,0.5990588
667,30.0,15.96789,1.0595928090291167,16.919462,0.84597313
668,29.0,12.357394,2.760773924442836,34.115974,1.7057987
669,34.0,14.098522,0.9866850469399573,13.910801,0.6955401
670,37.0,15.632353,0.6610303762750452,10.333461,0.516673
671,29.0,15.256282,0.9672429770495148,14.756532,0.7378266
672,46.0,17.4,0.4617491598980095,8.034435,0.40172178
673,44.0,15.187952,2.01711475113341,30.635841,1.531792
674,38.0,14.399082,1.0595928090291167,15.257165,0.7628583
675,37.0,17.46591,0.42772553758973514,7.4706154,0.37353078
676,48.0,17.88764,0.43258605506234576,7.737944,0.3868972
677,51.0,14.338096,1.0207086692482317,14.635018,0.7317509
678,33.0,15.392858,0.8165669353985853,12.569299,0.62846494
679,40.0,13.900735,1.3220607525500905,18.377617,0.9188809
680,39.0,13.432235,1.326921270022701,17.823519,0.8911759
681,29.0,12.200913,6.386719959010364,77.92382,3.8961911
682,30.0,16.211222,1.4727367942010199,23.874863,1.1937431
683,33.0,15.535484,0.7533802082546471,11.704126,0.58520633
684,30.0,15.259702,1.62827335332456,24.846966,1.2423483
685,34.0,15.689655,0.5638200268228327,8.846142,0.44230708
686,33.0,15.381503,0.8408695227616384,12.933837,0.64669186
687,29.0,14.224551,1.6234128358519493,23.09232,1.154616
688,33.0,16.281818,0.534656921987169,8.705187,0.43525934
689,33.0,16.336206,0.5638200268228327,9.210681,0.46053407
690,36.0,15.69534,1.3560843748583649,21.284206,1.0642103
691,36.0,14.690355,0.9575219421042935,14.066338,0.70331687
692,31.0,13.278317,1.5018998990366836,19.942703,0.99713516
693,38.0,15.9453125,0.6221462364941602,9.920317,0.49601585
694,33.0,16.283333,0.5832620967132752,9.497452,0.4748726
695,31.0,14.4138975,1.6088312834341174,23.18953,1.1594765
696,38.0,16.192982,0.8311484878164171,13.458774,0.6729387
697,35.0,15.875,0.9332193547412404,14.8148575,0.74074286
698,35.0,14.723502,1.054732291556506,15.529354,0.77646774
699,33.0,14.0,1.4387131718927455,20.141985,1.0070993
700,33.0,13.430518,1.7838099124481,23.95749,1.1978745
701,44.0,15.088328,1.5407840388175686,23.247856,1.1623929
702,43.0,16.170214,0.6853329636380984,11.08198,0.554099
703,37.0,16.05147,1.3220607525500905,21.22102,1.061051
704,34.0,14.595376,0.8408695227616384,12.272807,0.61364037
705,29.0,16.8125,0.6999145160559302,11.767313,0.5883657
706,34.0,16.77914,0.7922643480355321,13.293515,0.6646758
707,29.0,16.240437,1.7789493949754893,28.890917,1.4445459
708,35.0,15.118081,1.3172002350774799,19.91354,0.995677
709,31.0,13.5629,2.279582694654384,30.917751,1.5458876
710,33.0,13.781395,2.0900225132225696,28.803427,1.4401714
711,27.0,18.62353,0.8262879703438065,15.388398,0.7694199
712,27.0,15.266082,1.6622969756328343,25.376762,1.2688382
713,50.0,15.923077,0.5054938171515052,8.049017,0.40245086
714,58.0,16.688171,0.45202812495278827,7.5435233,0.37717617
715,29.0,13.716633,2.367072009161375,32.468258,1.623413
716,43.0,14.33557,0.7242171034189834,10.382066,0.5191033
717,32.0,15.764706,0.9089167673781872,14.328806,0.7164403
718,67.0,17.17323,0.6172857190215496,10.600789,0.5300395
719,32.0,13.516936,3.3002913639026157,44.60983,2.2304914
720,28.0,16.24127,1.5310630038723474,24.866407,1.2433203
721,38.0,16.307692,0.5054938171515052,8.243438,0.4121719
722,35.0,16.362637,0.884614180015134,14.474622,0.7237311
723,39.0,15.888889,0.5249358870419477,8.340648,0.4170324
724,36.0,15.780952,0.5103543346241158,8.053878,0.4026939
725,36.0,13.738532,1.0595928090291167,14.55725,0.72786254
726,35.0,16.518518,0.5249358870419477,8.671164,0.4335582
727,32.0,13.814546,1.3366423049679224,18.465107,0.9232554
728,31.0,15.05618,0.8651721101246915,13.026187,0.6513094
729,48.0,15.725491,0.49577278220628396,7.7962704,0.3898135
730,35.0,16.114754,0.5929831316584965,9.555778,0.4777889
731,39.0,13.890909,1.6039707659615068,22.280613,1.1140307
732,47.0,16.871286,0.49091226473367333,8.282322,0.4141161
733,34.0,13.670732,1.1956872982622142,16.34592,0.817296
734,31.0,14.298113,1.288037130241816,18.416502,0.9208251
735,28.0,13.227969,2.537190120702747,33.561874,1.6780938
736,33.0,16.241379,0.5638200268228327,9.157215,0.45786077
737,30.0,15.006849,1.419271102002303,21.298788,1.0649394
738,29.0,15.326923,0.7582407257272578,11.621497,0.5810749
739,31.0,13.447762,1.302618682659648,17.517305,0.8758653
740,33.0,14.409556,1.4241316194749136,20.521105,1.0260552
741,35.0,16.573914,0.5589595093502221,9.264147,0.46320733
742,35.0,15.591241,0.6658908937476559,10.382066,0.5191033
743,43.0,14.794118,0.49577278220628396,7.334521,0.36672604
744,33.0,17.042253,0.690193481110709,11.762452,0.5881226
745,34.0,15.741667,0.5832620967132752,9.181518,0.4590759
746,33.0,15.333333,0.7728222781450896,11.849942,0.5924971
747,28.0,15.597222,1.3998290321118605,21.833445,1.0916723
748,36.0,13.270719,0.8797536625425234,11.674963,0.58374816
749,27.0,13.898925,2.2601406247639413,31.413525,1.5706762
750,29.0,14.622951,2.6684240924632343,39.020233,1.9510117
751,33.0,16.224243,0.8019853829807534,13.011605,0.6505803
752,53.0,14.921053,0.5540989918776115,8.26774,0.41338703
753,31.0,17.06542,0.5200753695693371,8.875305,0.44376525
754,28.0,13.921569,1.4873183466188518,20.705805,1.0352902
755,32.0,15.0,0.8700326275973022,13.050489,0.6525245
756,38.0,14.784314,1.4873183466188518,21.988981,1.099449
757,32.0,14.643312,0.7631012431998684,11.17433,0.5587165
758,33.0,16.638767,1.1033374662826123,18.358175,0.9179088
759,34.0,16.121529,1.3998290321118605,22.567383,1.1283692
760,35.0,16.33758,0.7631012431998684,12.467228,0.6233614
761,28.0,15.270423,1.7254837027767724,26.348866,1.3174433
762,50.0,15.797546,0.7922643480355321,12.515833,0.62579167
763,40.0,15.903226,0.45202812495278827,7.1887054,0.3594353
764,30.0,15.620689,1.55050507376279,24.21996,1.2109979
765,43.0,15.456693,0.6172857190215496,9.541196,0.4770598
766,55.0,17.093334,0.364538810445797,6.2311835,0.31155917
767,39.0,15.890757,0.5784015792406646,9.191238,0.4595619
768,34.0,13.92549,1.2394319555157098,17.259697,0.86298484
769,33.0,15.473333,0.729077620891594,11.281261,0.5640631
770,38.0,14.064327,1.6622969756328343,23.37909,1.1689545
771,49.0,15.708333,0.4666096773706202,7.3296604,0.36648303
772,38.0,14.210526,0.6464488238572134,9.1863785,0.45931894
773,42.0,17.5875,0.38884139780885013,6.8387485,0.34193742
774,44.0,17.061947,0.5492384744050008,9.371078,0.46855387
775,28.0,16.59887,0.8603115926520809,14.280201,0.71401006
776,30.0,14.983517,0.884614180015134,13.254631,0.6627316
777,39.0,12.176656,1.5407840388175686,18.761599,0.93807995
778,41.0,16.041237,0.4714701948432308,7.5629654,0.3781483
779,36.0,13.296429,1.3609448923309755,18.095707,0.90478534
780,43.0,15.67742,0.45202812495278827,7.0866346,0.35433173
781,39.0,13.382978,2.5128875333396943,33.62992,1.681496
782,31.0,13.476923,1.263734542878763,17.031254,0.8515627
783,53.0,16.013334,0.364538810445797,5.8374815,0.29187408
784,42.0,14.802048,1.4241316194749136,21.080065,1.0540032
785,55.0,15.0,1.1811057458443823,17.716587,0.8858294
786,32.0,13.746411,1.015848151775621,13.964267,0.69821334
787,35.0,15.672619,0.8165669353985853,12.797743,0.63988715
788,37.0,15.988889,0.4374465725349564,6.9942846,0.34971425
789,57.0,17.788462,0.2527469085757526,4.495979,0.22479895
790,32.0,15.073446,0.8603115926520809,12.967861,0.6483931
791,31.0,15.161017,1.147082123536108,17.390932,0.8695466
792,36.0,14.803572,1.0887559138647804,16.117476,0.8058738
793,35.0,15.807087,1.2345714380430992,19.514978,0.97574896
794,32.0,14.27668,1.2297109205704886,17.556189,0.87780946
795,29.0,17.601852,0.5249358870419477,9.239844,0.46199223
796,37.0,14.482955,0.8554510751794703,12.38946,0.619473
797,33.0,16.27928,0.5395174394597796,8.782955,0.43914777
798,47.0,17.068966,0.4228650201171245,7.217869,0.36089346
799,31.0,15.201299,0.7485196907820365,11.378471,0.5689236
800,30.0,14.189285,1.3609448923309755,19.310837,0.96554184
801,29.0,12.165645,2.3767930441065963,28.915218,1.445761
802,51.0,15.558558,0.5395174394597796,8.394114,0.4197057
803,41.0,15.45,0.38884139780885013,6.0076,0.30038
804,33.0,14.888889,1.6622969756328343,24.749756,1.2374878
805,34.0,15.892562,0.5881226141858859,9.346775,0.46733877
806,53.0,15.902778,0.3499572580279651,5.565293,0.27826464
807,31.0,14.101294,2.255280107291331,31.802366,1.5901183
808,32.0,14.605406,0.8991957324329659,13.133119,0.65665597
809,37.0,15.295455,0.6415883063846027,9.813385,0.49066925
810,33.0,14.137931,0.845730040234249,11.956873,0.59784365
811,38.0,15.395349,1.4630157592557986,22.523638,1.126182
812,28.0,16.76923,0.5686805442954433,9.536336,0.4768168
813,32.0,14.323864,0.8554510751794703,12.253365,0.6126682
814,28.0,14.724426,2.32818786938049,34.28123,1.7140616
815,31.0,14.213903,0.9089167673781872,12.919255,0.6459628
816,38.0,13.947644,0.9283588372686297,12.948419,0.64742094
817,39.0,15.678161,0.4228650201171245,6.629746,0.3314873
818,44.0,11.885057,1.2685950603513736,15.077326,0.7538663
819,28.0,15.899544,1.0644533265017273,16.924322,0.84621614
820,35.0,15.417722,1.1519426410087186,17.760332,0.88801664
821,28.0,13.977987,1.5456445562901793,21.605001,1.0802501
822,30.0,15.294294,1.6185523183793387,24.754616,1.2377309
823,28.0,18.302752,0.5297964045145583,9.6967325,0.48483664
824,30.0,15.092105,0.7387986558368153,11.150027,0.5575014
825,36.0,16.959597,0.4811912297884521,8.160809,0.40804043
826,50.0,16.706667,0.364538810445797,6.0902286,0.30451143
827,37.0,18.034483,0.4228650201171245,7.626152,0.3813076
828,42.0,14.71,0.4860517472610627,7.1498213,0.35749108
829,35.0,14.177607,1.2588740254061523,17.84782,0.892391
830,38.0,13.043825,1.2199898856252673,15.913335,0.79566675
831,26.0,13.263754,3.0037997980733673,39.841663,1.9920832
832,32.0,13.53252,1.1956872982622142,16.180662,0.8090331
833,41.0,16.444445,0.3499572580279651,5.754853,0.28774264
834,39.0,14.659863,0.7144960684737621,10.474416,0.5237208
835,32.0,14.569833,0.8700326275973022,12.6762295,0.6338115
836,28.0,15.914286,0.8505905577068597,13.536541,0.6768271
837,31.0,16.844444,0.8748931450699128,14.737089,0.7368545
838,45.0,14.759494,0.3839808803362395,5.6673636,0.2833682
839,31.0,14.837696,0.9283588372686297,13.774707,0.68873537
840,30.0,14.319372,0.9283588372686297,13.293515,0.6646758
841,39.0,15.757576,0.4811912297884521,7.5824075,0.37912038
842,40.0,14.787234,0.4568886424253989,6.7561193,0.33780596
843,32.0,15.307693,0.6318672714393815,9.67243,0.4836215
844,56.0,15.5,0.573541061768054,8.889887,0.44449434
845,33.0,15.987879,0.8019853829807534,12.822045,0.64110225
846,41.0,14.123457,1.1811057458443823,16.681295,0.8340648
847,33.0,13.543011,0.9040562499055765,12.243644,0.6121822
848,33.0,16.220531,1.2783160952965948,20.734968,1.0367484
849,47.0,14.232324,0.4811912297884521,6.8484693,0.34242347
850,32.0,16.251852,0.6561698588024346,10.663976,0.5331988
851,33.0,14.023392,0.8311484878164171,11.655521,0.58277607
852,33.0,15.453781,1.1568031584813292,17.876984,0.8938492
853,27.0,15.3125,1.0109876343030104,15.480748,0.7740374
854,43.0,12.628399,1.6088312834341174,20.316963,1.0158482
855,36.0,12.042017,1.1568031584813292,13.9302435,0.69651216
856,35.0,13.523585,1.030429704193453,13.935103,0.6967552
857,33.0,13.820084,1.1616636759539398,16.054289,0.80271447
858,28.0,14.176471,1.652575940687613,23.427694,1.1713847
859,34.0,14.181159,0.6707514112202665,9.5120325,0.47560164
860,28.0,15.019355,0.7533802082546471,11.315285,0.56576425
861,63.0,14.931373,0.49577278220628396,7.4025683,0.37012842
862,33.0,14.619469,0.5492384744050008,8.029575,0.40147877
863,29.0,16.34694,0.9526614246316829,15.573098,0.77865493
864,35.0,15.760504,1.1568031584813292,18.231802,0.9115901
865,34.0,13.526011,0.8408695227616384,11.373611,0.5686806
866,34.0,13.414773,1.7109021503589406,22.951365,1.1475682
867,33.0,15.846666,0.729077620891594,11.553451,0.57767254
868,27.0,14.841202,1.132500571118276,16.80767,0.8403835
869,30.0,12.492891,2.0511383734416846,25.62465,1.2812325
870,29.0,15.536144,0.806845900453364,12.5352745,0.62676376
871,41.0,12.320652,0.8943352149603553,11.018793,0.5509397
872,31.0,16.053097,0.5492384744050008,8.816978,0.44084892
873,29.0,12.779157,1.9587885414620827,25.031666,1.2515833
874,41.0,15.914893,0.4568886424253989,7.271334,0.36356673
875,34.0,15.248062,0.6270067539667709,9.560638,0.47803193
876,37.0,14.005465,0.8894746974877447,12.457506,0.62287533
877,34.0,15.95098,0.49577278220628396,7.908062,0.39540312
878,29.0,15.984733,0.6367277889119921,10.177924,0.50889623
879,32.0,16.298508,0.651309341329824,10.615371,0.5307686
880,41.0,15.243589,0.7582407257272578,11.5583105,0.57791555
881,28.0,16.673203,0.7436591733094259,12.39918,0.61995906
882,44.0,15.818182,0.534656921987169,8.4573,0.422865
883,35.0,13.55914,1.808112499811153,24.51645,1.2258226
884,26.0,13.870775,2.444840288723145,33.91183,1.6955916
885,33.0,14.7688675,1.030429704193453,15.218281,0.760914
886,47.0,15.918033,0.5929831316584965,9.439125,0.47195625
887,30.0,14.37766,0.9137772848507978,13.137979,0.6568989
888,31.0,15.989247,0.45202812495278827,7.2275896,0.36137947
889,44.0,16.197184,0.3450967405553545,5.5895953,0.27947977
890,32.0,15.972477,0.5297964045145583,8.462161,0.42310807
891,28.0,14.190669,2.396235113997039,34.00418,1.700209
892,38.0,14.735294,0.6610303762750452,9.740478,0.4870239
893,34.0,14.06051,1.5262024863997368,21.459185,1.0729593
894,28.0,14.666667,1.5456445562901793,22.669455,1.1334728
895,27.0,15.257453,1.7935309473933212,27.364714,1.3682357
896,31.0,13.381503,2.5226085682849155,33.756294,1.6878147
897,33.0,15.22072,1.0790348789195592,16.423689,0.82118446
898,28.0,15.519573,1.3658054098035861,21.196716,1.0598358
899,38.0,13.848837,0.8360090052890278,11.577753,0.57888764
900,32.0,14.198979,0.9526614246316829,13.52682,0.676341
901,29.0,15.942857,0.6804724461654877,10.848675,0.54243374
